"","time","lst","best_bid","best_ask","best_bid_size","best_ask_size","total_bid_depth","total_ask_depth","volume"
"153",2017-11-07 23:45:28,811004,810743,811004,0.56000122,0.1801,11857.54612629,9515.50226187,248613.2401418
"154",2017-11-07 23:45:30,810460,810460,811250,0.01400122,0.02,11861.36422555,9526.82478828,248602.56612317
"155",2017-11-07 23:45:32,810268,810420,810849,0.19670174,7,11921.59962729,9497.71284876,248601.48614317
"156",2017-11-07 23:45:33,810849,810420,810849,0.19670174,5.5,11927.31091619,9496.53284876,248602.98614317
"157",2017-11-07 23:45:34,810267,810268,810849,0.3,5.5,11927.39091619,9502.17526081,248605.48614317
"158",2017-11-07 23:45:35,810267,810268,810848,0.32,0.4573,11937.29455722,9518.86856169,248610.71510263
"159",2017-11-07 23:45:36,810420,810450,810790,0.7199,0.1,11940.14245967,9517.91475947,248612.36580261
"160",2017-11-07 23:45:39,810174,810174,810290,0.4675,0.023,11918.39155894,9522.1814014,248616.5681037
"161",2017-11-07 23:45:40,810174,810174,810290,0.4675,0.023,11909.22475845,9531.16150115,248616.8681037
"162",2017-11-07 23:45:42,810449,810172,810285,2.98000122,0.005,11913.64455875,9525.8821668,248621.77230166
"163",2017-11-07 23:45:43,810200,810200,810285,8.58,0.005,11931.64455777,9526.47140247,248624.17230166
"164",2017-11-07 23:45:44,810200,810200,810259,7.54,0.10200082,12032.18195747,9512.56010157,248615.24809958
"165",2017-11-07 23:45:45,810288,810220,810288,0.001,0.37080082,12041.75555845,9504.70663879,248615.57644958
"166",2017-11-07 23:45:49,810900,810740,810900,9.31031035,2.93000321,12064.62886758,9492.07704415,248623.98781964
"167",2017-11-07 23:45:50,810789,810740,810789,7.20031035,6.84,12055.74686832,9509.36474465,248625.11777244
"168",2017-11-07 23:45:51,810789,810740,810789,7.20031035,6.75,12056.5459693,9506.6470449,248620.99439644
"169",2017-11-07 23:45:52,810740,810741,810788,0.03,0.51,12032.82486411,9492.89550123,248634.16830163
"170",2017-11-07 23:45:53,810788,810741,810788,0.03,0.482,12031.63786509,9498.08032296,248633.83861413
"171",2017-11-07 23:45:54,810740,810741,810788,0.6,0.462,12033.5162646,9494.97452271,248634.97501413
"172",2017-11-07 23:45:55,810740,810740,810788,4.47630516,0.462,12036.5790646,9487.26052221,248635.51371455
"173",2017-11-07 23:45:56,810740,810741,810790,0.6,2,12084.39624313,9498.7759597,248636.85671455
"174",2017-11-07 23:45:57,810741,810740,810790,32.97630516,2,12078.34624288,9497.49979344,248636.96111455
"175",2017-11-07 23:45:58,810740,810740,810787,32.96630516,0.019,12081.01624362,9501.04702945,248636.57011455
"176",2017-11-07 23:45:59,810742,810743,811150,2,0.93005498,12088.99624362,9500.04802959,248634.47911455
"177",2017-11-07 23:46:00,810742,810858,811149,0.499,1.48,12102.47524361,9494.34781167,248639.33241455
"178",2017-11-07 23:46:01,811149,811000,811149,21,2.4308,12133.09434459,9494.31804916,248639.32861541
